id,texto,numero,id_capitulo
446,"Três jogadores já tinham sido sentenciados à morte por passarem a",83,8
447,"vez. Alice não estava nada contente com o andar da carruagem, o jogo estava um caos tão grande que era impossível saber se era ou não sua vez. Decidiu procurar seu ouriço.",84,8
448,"O bicho estava lutando com outro, uma excelente oportunidade para uma tacada: a única dificuldade era que seu flamingo tinha fugido para o outro lado do jardim, desesperado, e estava tentando subir em uma árvore.",84,8
449,"Quando conseguiu trazer o flamingo de volta, a luta havia acabado e ambos os ouriços desapareceram. “Não faz diferença”, pensou. “Todos os arcos saíram deste lado do campo.”",84,8
450,"Então, botou o flamingo debaixo do braço, para que não escapasse outra vez, e voltou para conversar com seu amigo.",84,8
451,"Ao retornar para a companhia do Gato de Sorriso, ela se surpreendeu com a multidão reunida ao redor dele: havia uma disputa entre o Carrasco, o Rei e a Rainha, que falavam todos ao mesmo tempo, enquanto o resto permanecia calado e bastante incomodado.",84,8
452,"Alice foi interpelada pelos três para solucionar a questão, todos repetindo seus argumentos. No entanto, como falavam ao mesmo tempo, era muito difícil entender o que diziam.",84,8
453,"Este era o argumento do Carrasco: não era possível cortar uma cabeça se ela não tivesse um corpo. Ele não estava disposto a passar por tal situação àquela altura da vida.",84,8
454,"O argumento do Rei era: tudo que tem cabeça pode ser decapitado, e que o Carrasco estava dizendo bobagem.",84,8
455,"O argumento da Rainha era: se ninguém fizesse algo imediatamente, ela mandaria decapitar todo mundo. (Esse comentário deixou todos muito preocupados.)",85,8
456,"Alice não conseguiu pensar em nada para dizer, além de: — O Gato pertence à Duquesa, melhor perguntar a ela. — Ela está presa — a Rainha disse ao Carrasco. — Vá buscá-la.",85,8
457,"E lá correu o assassino, igual a uma flecha.",85,8
458,"O Gato começou a desaparecer e, quando a Duquesa chegou, ele já não estava lá. Rei e Carrasco corriam de um lado para o outro, procurando-o, enquanto o resto da patota voltava para o jogo.",85,8
459,"Pensou que a fúria da Duquesa lá na cozinha talvez fosse apenas produto da enorme quantidade de pimenta. “Quando eu for Duquesa”, pensou Alice (sem grandes esperanças), “não vai ter pimenta nenhuma na minha cozinha. A sopa fica gostosa sem pimenta… quem sabe não é a pimenta que deixa as pessoas tão esquentadas?”",86,9
460,"E continuou, feliz por ter descoberto uma nova regra da vida: E o vinagre deixa o povo azedo… a camomila deixa as pessoas calmas e… e as balas de caramelo deixam as crianças tão docinhas! Só queria que as pessoas soubessem disso. Elas não seriam tão pão- duras conosco, sabe?”",86,9
461,"Ela, que já tinha se esquecido da Duquesa, arregalou os olhos quando ouviu sua voz ao pé do ouvido: — Você anda pensando em algo, querida, que te faz esquecer de falar. Eu agora não consigo te dizer qual é a moral da história, mas vou me lembrar daqui a pouco. — Talvez não tenha moral nenhuma — Alice se aventurou a comentar.",86,9
462,"— Nananina não — disse a Duquesa. — Tudo tem uma moral, basta você encontrá-la. — E se espremia para o lado de Alice enquanto falava.",87,9
463,"A menina não gostou muito daquele grude. Primeiro, porque a",87,9
464,"Duquesa era feia demais; segundo, porque o queixo dela estava na altura do ombro de Alice, e era um queixo pontudo e desconfortável. Mas, por não querer ser rude, aguentou como podia. — O jogo está bem melhor agora — observou Alice, tentando reavivar a conversa um pouco. — Pois é! — disse a Duquesa. — E a moral da história é: “Ai esse amor, que faz o mundo girar!”. — Alguém disse — sussurrou Alice — que o que faz o mundo girar é que cada um cuide da própria vida. — Ah, bem! Quase a mesma coisa — disse a Duquesa, enfiando o queixinho pontudo no ombro de Alice ao acrescentar: — E a moral disso é… “Cuide dos sentidos, e os sons é que se virem”. — Como ela adora achar moral em tudo — Alice comentou sozinha. — Aposto que você está se perguntando por que eu não te abraço pela cintura? — falou a Duquesa, após uma pausa. — O motivo é: não sei se seu flamingo é mansinho. Posso tentar? — Ele pode bicar — respondeu Alice, cautelosa, nada empolgada em presenciar o fato. — É bem verdade… — concordou a Duquesa. — Flamingos e mostardas bicam. E a moral da história é: “Aves da mesma plumagem vadiam juntas”.",87,9
465,"— Só que mostarda não é uma ave — Alice comentou. — Certo — a Duquesa admitiu. — Para variar, seu jeito direto de ver as coisas! — Mostarda é um mineral, eu acho— Alice respondeu. — Claro que é. — A Duquesa parecia disposta a concordar com qualquer coisa que Alice dissesse. — Aqui perto tem uma enorme mina de mostarda. E a moral da história é: “Quanto mais tem do meu, menos tem do seu”. — Ah, já sei! — exclamou Alice, que nem prestou atenção nessa última fala. — É um vegetal. Não parece, mas é. — Eu até concordo com você — a Duquesa afirmou. — E a moral dessa história é: “Seja o que você parece ser”, ou, para simplificar: “Nunca imagine ser algo que não pareça aos outros que você foi ou poderia ter sido, ou que não é o que não poderia parecer a eles de uma outra forma”. — Acho que eu entenderia melhor se estivesse escrito no papel — Alice respondeu. — Assim eu não consigo acompanhar. — Isso não é nada perto do que eu poderia dizer, se quisesse — a",88,9
466,"Duquesa declarou, satisfeita. — Espero que não esquente a cabeça em falar mais do que já falou — Alice respondeu. — Ah, para mim não é questão de esquentar a cabeça! — a",88,9
467,"Duquesa disse. — Vou te fazer um presente com tudo o que falei até agora. “Que porcaria de presente!”, Alice pensou, sem se aventurar a dizer em voz alta. “Ainda bem que não dão presentes de aniversário assim.”",88,9
468,"— Pensando de novo? — a Duquesa perguntou, após dar outra pontada com o queixo no ombro de Alice. — Eu tenho o direito de pensar — respondeu, firme, pois estava ficando um pouco preocupada. — Está certinha — a Duquesa falou. — Assim como os porcos têm direito de voar, e a mo…",89,9
469,"Então, para grande surpresa de Alice, a voz da Duquesa sumiu no meio de sua palavra favorita (“moral”) e o braço que envolvia",89,9
470,"Alice começou a tremer. Avistaram a Rainha parada diante delas, braços cruzados, zangada a ponto de parecer carregar uma tempestade na testa. — Que lindo dia, Majestade! — a Duquesa começou, com a voz fraca e baixa. — Escuta, é um aviso que eu te dou! — a Rainha gritou batendo o pé no chão enquanto falava. — Você ou sua cabeça vão se arrancar daqui neste momento! Escolha logo entre uma ou outra!",89,9
471,"A Duquesa fez sua escolha e desapareceu em um instante. — Vamos continuar com o jogo — a Rainha disse a Alice.",89,9
472,"A menina estava apavorada demais para falar qualquer coisa e seguiu a Rainha lentamente de volta para o campo de croqué. Os outros convidados tiravam proveito da ausência da Rainha, descansando à sombra. Porém, correram de volta para o jogo assim que a viram, sabendo que um segundo de atraso poderia custar-lhes a vida.",89,9
473,"Durante toda a partida, a Rainha não parava de brigar com os outros jogadores, gritando “cortem-lhe a cabeça!”. Os sentenciados à morte eram levados em custódia pelos soldados, que obviamente",89,9
474,"precisaram abandonar suas funções de arcos. Dessa maneira, bastou meia hora para o jogo não ter mais nenhum arco. Com exceção do",90,9
475,"Rei, da Rainha e de Alice, todos os outros jogadores haviam sido levados, sob sentença de morte.",90,9
476,"A Rainha então abandonou o jogo e perguntou a Alice, praticamente sem fôlego: — Você já viu o Jabuti de Mentira por aí? — Não — ela respondeu. — Eu nem sei o que é um Jabuti de",90,9
477,"Mentira. — É a coisa com que fazem sopa de Jabuti de Mentira — a",90,9
478,"Rainha explicou. — Nunca vi nem ouvi falar — Alice afirmou. — Venha, então — a Rainha disse. — Ele vai contar sua própria história.",90,9
479,"Enquanto saiam juntas, Alice ouviu o Rei dizendo, em voz baixa, para toda a companhia: — Estão todos perdoados. — Puxa, que coisa boa! — Alice disse consigo mesma, pois estava muito infeliz com o número de execuções ordenadas pela Rainha.",90,9
480,"Elas logo se depararam com um Grifo dormindo ao sol. (Se você não sabe o que é um Grifo, olhe a imagem.)",90,9
481,"— Levanta, preguiçoso! — a Rainha ordenou. — Leve esta moça até o Jabuti de Mentira. Ela precisa escutar a história dele. Tenho de voltar para dar conta de algumas execuções que ordenei. E a Rainha partiu, deixando Alice e o Grifo a sós. Ela não gostou muito da aparência da criatura, mas achou que seria mais seguro ficar com ele do que com aquela Rainha cruel. Então, esperou.",91,9
482,"O Grifo sentou-se, coçou os olhos e assistiu à partida da Rainha até que ela sumisse de vista. Começou a rir. — É pura diversão! — o Grifo disse, meio para si mesmo, meio para Alice.",91,9
483,"— Qual é a graça? — ela perguntou. — Ué, ela — o Grifo respondeu. — Isso aí é só fantasia dela: eles nunca matam ninguém, bicho. Vambora! — Todo mundo aqui diz para onde a gente deve ir — Alice disse para si mesma, enquanto o seguia. — Nunca recebi tantas ordens na vida, nunca!",92,9
484,"Não demorou muito até avistarem o Jabuti de Mentira, triste e solitário sobre um rochedo. Ao se aproximarem, Alice ouviu o bicho soluçando como se seu coração fosse se partir. Ela sentiu muito por ele. — Por que ele está tão triste? — a menina perguntou ao Grifo, que respondeu usando praticamente as mesmas palavras da outra vez. — Isso é só fantasia dele. Não tem tristeza nenhuma, bicho.",92,9
485,Vambora!,92,9
486,"Quando chegaram até ele, o Jabuti de Mentira os fitou com seus grandes olhos cheios de lágrimas, mas não disse nada. — Essa moça aqui, olha — o Grifo apontou para Alice —, quer saber sua história. É isso aí, podes crer, bicho. — Vou contar — o Jabuti de Mentira disse com voz vaga e grave. — Sentem-se os dois e não digam uma palavra antes que eu termine.",92,9
487,"Sentaram-se e ninguém falou nada por alguns minutos. Alice pensou: “Não sei quando ele vai terminar, nem se vai começar.”",92,9
488,"Mas esperou pacientemente.",92,9
489,"— Uma vez — o Jabuti de Mentira começou, após um grande suspiro —, eu já fui um Jabuti de Verdade.",93,9
490,"Depois dessas palavras veio um longuíssimo silêncio, quebrado apenas por uma exclamação pontual do Grifo (“Rrrrjcrh!”) e o lamento constante do Jabuti de Mentira. Alice estava prestes a se levantar e dizer “Obrigada por sua interessantíssima história, meu senhor”, mas não conseguia parar de pensar no que sairia dali. Por isso, permaneceu sentada, sem dizer nada. — Quando éramos pequenos — finalmente retomou o Jabuti de",93,9
491,"Mentira, mais calmo apesar de ainda soltar alguns soluços —, íamos para a escola debaixo d’água. O mestre era um velho jabuti… a gente o chamava de Tartarugo… — Por que vocês o chamavam de Tartarugo, se ele não era um? — Alice perguntou. — A gente o chamava assim porque ele nos ensinou assim — o",93,9
492,"Jabuti de Mentira disse, injuriado. — Que tonta você é! — Você deveria ter vergonha de perguntar um negócio tão besta — acrescentou o Grifo.",93,9
493,"Ficaram em silêncio, olhando para a pobre Alice, que a essa altura tinha vontade de sumir afundando na terra. Enfim, o Grifo disse para o Jabuti de Mentira: — Segue em frente, parceiro! Chega de nove horas!",93,9
494,"E o Jabuti continuou, assim: — Sim, a gente ia para a escola debaixo d’água, apesar de vocês não acreditarem… — Eu nunca disse que não acreditava! — interrompeu Alice.",93,9
495,"— Disse sim — respondeu o Jabuti. — Segura essa língua! — acrescentou o Grifo, antes que Alice pudesse voltar a dizer algo.",94,9
496,"E o Jabuti seguiu: — A gente tinha a melhor das educações. Na verdade, a gente ia para a escola todos os dias… — Eu também já fui para a escola — disse a menina. — Não precisa falar com esse orgulho todo. — Com aulas extras? — perguntou o Jabuti, um pouco ansioso. — Sim. A gente aprendia francês e música. — E a lavar, aprendiam? — disse o Jabuti. — Óbvio que não! — ela disse, indignada. — Ah, então sua escola nem era tão boa — constatou o Jabuti, aliviado. — Agora, na nossa, vinha escrito no calendário: francês, música e lavanderia, aulas extras. — Você não precisaria muito — ela disse. — Morando dentro d’água. — Eu não podia pagar — disse o Jabuti, em mais um soluço. —",94,9
497,"Só fazia a aula normal. — Quais aulas tinha? — perguntou Alice. — Língua tortuguesa, é claro, para começar — respondeu o",94,9
498,"Jabuti. — E então as diferentes operações da aritmética: ambição, distração, irrisão e enfeiamento. — Nunca ouvi falar de “enfeiamento” — Alice se aventurou a dizer. — O que é?",94,9
499,"O Grifo levantou as patas, surpreso:",94,9
500,"— O quê?! Nunca ouviu falar de enfeiamento?! — exclamou. —",95,9
501,"Você sabe o que é embelezamento, imagino. — Sim — ela disse, incerta. — Significa… deixar… uma coisa… mais bonita. — Isso — continuou o Grifo. — Se você não entende o que é enfear, então é uma tonta.",95,9
502,"Alice se sentiu desencorajada a fazer qualquer outra pergunta sobre isso, então voltou-se para o Jabuti: — O que mais você aprendia? — Olha, tinha aula de estória — respondeu o Jabuti de Mentira, contando os assuntos nas patas. — Estória antiga e moderna, com aguografia. E aula de arrastação física. O professor de arrastação física era uma velha enguia, que vinha uma vez por semana. Ele nos ensinou arrastação, espreguiçamento e enrolação de molagem. — Como é que era isso? — ela perguntou. — Olha, não consigo te mostrar — disse o Jabuti de Mentira. —",95,9
503,"Eu não tenho ginga e o Grifo nunca aprendeu. — Não tive tempo — disse o Grifo. — Mas fui à aula de estudos clássicos. O professor era um caranguejo velho, ô se era… — Não fui ao curso dele — disse o Jabuti de Mentira, em um suspiro. — Ele dava aulas de cética e risadaria, não é? — Era isso mesmo, era isso mesmo… — disse o Grifo, suspirando.",95,9
504,"Ambos esconderam o rosto em suas patas. — E vocês tinham quantas horas de aula por dia? — disse Alice, com pressa de mudar de assunto.",95,9
505,"— Dez horas no primeiro dia — disse o Jabuti de Mentira. —",96,9
506,"Nove horas no segundo, e assim por diante. — Que grade esquisita! — exclamou Alice. — Por isso que se chama grade — comentou o Grifo. — Ela vai se abrindo dia após dia.",96,9
507,"Essa era uma ideia bem nova para Alice, que refletiu antes de fazer o seguinte comentário: — Então o décimo primeiro dia era feriado? — Claro que sim — respondeu o Jabuti de Mentira. — E como era no décimo segundo? — Alice indagou, entusiasmada. — Chega de falar da grade — o Grifo interrompeu. — Agora conte a ela algo sobre os jogos.",96,9
508,"minutos os soluços se sobrepuseram à sua voz. —É como se ele tivesse um osso na garganta — disse o",97,10
509,"Grifo e lançou-se ao trabalho de sacudir e bater nas costas do Jabuti.",97,10
510,"Enfim, o Jabuti de Mentira recuperou a voz e, com lágrimas escorrendo pelas bochechas, retomou: — Você não deve ter vivido muito embaixo d’água… — Não mesmo —respondeu Alice. — E talvez você nunca tenha sido apresentada a uma lagosta… — disse o Jabuti.",97,10
511,"Alice começou a dizer “Uma vez eu experiment…”, mas logo percebeu o que estava prestes a fazer e trocou a resposta: — Não, nunca. — Então você não tem ideia da maravilha que é a Quadrilha das",97,10
512,"Lagostas! — disse o Jabuti. — Não mesmo — ela disse. — Que tipo de dança é essa? — Ora — disse o Grifo — primeiro você forma uma fila na beira d’água. — Duas filas! — exclamou o Jabuti. — Focas, jabutis, salmões e por aí vai. Então, depois de tirar todas as águas-vivas do caminho…",97,10
513,"— Isso costuma levar tempo — interrompeu o Grifo. — Dois passos para frente… — disse o Jabuti. — Cada um com sua lagosta! — exclamou o Grifo. — É claro — disse o Jabuti de Mentira. — Dois para frente, cumprimenta o companheiro… — Troca de lagosta e returnê — continuou o Grifo. — Aí, você sabe — disse o Jabuti —, é hora de jogar… — As lagostas! — vibrou o Grifo saltando no ar. — O mais longe possível, dentro d’água… — Agora nade atrás delas! — exclamou o Grifo. — E dá um mortal dentro d’água — gritou o Jabuti de Mentira, rebolando com alegria. — Troque de lagosta outra vez! — berrou o Grifo, a plenos pulmões. — De volta pra terra! E essa é a primeira parte — disse o Jabuti, repentinamente baixando a voz.",98,10
514,"As duas criaturas, que pulavam loucamente esse tempo todo, voltaram a se sentar: tristes, calados e olhando para Alice. — Deve ser uma dança muito bonita — ela disse, timidamente. — Gostaria de ver um pouco? — disse o Jabuti de Mentira. — Certamente — ela disse. — Viva, vamos tentar essa primeira parte! — disse o Jabuti ao",98,10
515,"Grifo. — A gente faz sem as lagostas. Quem canta? — Ah, você canta — disse o Grifo. — Esqueci a letra.",98,10
516,"E começaram a dançar em torno de Alice, pisando nos dedos dela a toda hora e sacudindo as patas da frente para marcar o tempo. Enquanto isso, o Jabuti de Mentira cantava, bem devagar e melancolicamente: — “Acelera aí!”, diz a piaba ao caramujo. “A cavalinha aqui atrás ‘tá cheirando a rabujo.”",99,10
517,"Na Quadrilha das Lagostas o jabuti sacode a pança.",99,10
518,"Caiu na água, dança. Não caiu, segura a criança",99,10
519,"Quem dança, quer dança. Quem não dança segura a criança.",99,10
520,"Quem dança, quer dança. Vai dançar ou ficar com a criança? “Você não tem ideia da maravilha que vai ser",99,10
521,"Quando a gente se jogar: eu, as lagostas e você?”",99,10
522,"Caramujo olhou torto, enjoado da festança:",99,10
523,"Agradeceu ao badejo, mas não quis cair na dança.",99,10
524,"Caramujo não dança, caramujo segura a criança.",99,10
525,"Caramujo não dança, caramujo segura a criança. “Do que importa a lonjura?”, respondeu o escamoso. “Vamos! Na outra borda d’água, viver é mais gostoso.”",99,10
526,"Quanto mais longe daqui, mais perto de Madagascar.",99,10
527,"Não se avexe, caramujo, é lá que a gente vai dançar.",100,10
528,"Quem dança, quer dança. Quem não dança segura a criança.",100,10
529,"Quem dança, quer dança. Vai dançar ou ficar com a criança? — Obrigada, é uma dança muito boa de assistir — ela disse, sentindo-se muito contente por ter terminado. — E também adorei essa música interessantíssima sobre o peixe! — Ah, sobre a piaba — disse o Jabuti de Mentira. — Eles… você já viu uma piaba, certo? — Sim — ela disse. — Eu costumo vê-las no jant… — E interrompeu a si mesma. — Não sei onde fica esse tal jant… — disse o Jabuti. — Mas se você vê piaba com frequência, sabe como elas são. — Acredito que sim — Alice respondeu, pensativa. — Elas têm cauda na boca… e vêm empanadas. — Empanadas, não — disse o Jabuti de Mentira. — A farinha sairia na água. Mas cauda na boca elas têm mesmo. E é porque… —",100,10
530,"Bocejou, fechou os olhos e disse ao Grifo: — Conte a ela o porquê. — É porque elas iam para a dança com as lagostas — disse o",100,10
531,"Grifo. — Daí foram atiradas na água. Daí foram atiradas para longe… Daí precisaram travar a cauda na boca. Daí não conseguiram arrancar de volta. É isso. — Obrigada — ela disse. — É muito interessante, nunca aprendi tanto sobre piabas.",100,10
532,"— Posso ensinar mais, se quiser — disse o Grifo. — Sabe por que elas têm esse nome? — Nunca pensei sobre isso — ela disse. — Por quê? — Crianças são criadas à base de piaba — o Grifo respondeu, muito solenemente.",101,10
533,"Alice ficou completamente perplexa. — Crianças são criadas à base de piaba — ela repetiu, em um tom de devaneio. — Ué, você foi criada como? — pediu o Grifo. — Digo, o que faz você crescer?",101,10
534,"Alice olhou para si mesma e refletiu um pouco antes de responder. — Comida, eu acho. — Embaixo d’água — continuou o Grifo, grave —, criança cresce na base da piaba. — E como é que vivem as crianças embaixo d’água? — Alice perguntou, com muita curiosidade. — É óbvio: filho de peixe, peixinho é — respondeu o Grifo já perdendo a paciência. — Qualquer camarão poderia te dizer isso. — Se eu fosse a piaba — ela disse, ainda pensando na música —, diria para a cavalinha: “Espere aí, por favor: a gente não quer ir com você!”. — Precisavam se manter juntas — disse o Jabuti de Mentira. —",101,10
535,"Peixe esperto não anda sem cavalinha. — Jura que não? — ela disse, muito surpresa.",101,10
536,"— Juro que não — disse o Jabuti. — Ora, se um peixe viesse falar comigo, dizendo que sairia em uma jornada, eu diria: “Vai de cavalinha?”. — De cavalo, você quer dizer? — ela perguntou. — Eu digo o que quero dizer — respondeu o Jabuti, ofendido.",102,10
537,"E o Grifo acrescentou: — Oba, vamos ouvir alguma de suas aventuras. — Eu poderia te contar minhas aventuras… começando pela manhã de hoje — disse Alice, um pouco tímida. — Mas não faz sentido falar de ontem, porque eu era uma outra pessoa. — Explique-se — pediu o Jabuti. — Não, não! As aventuras primeiro — disse o Grifo, impaciente. — Explicações tomam um tempo terrível.",102,10
538,"Então Alice começou a contar suas aventuras desde que avistou o Coelho Branco. Ela estava um pouco nervosa no começo, pois as criaturas chegaram muito pertinho dela, cada uma de um lado, com olhos e bocas bem abertos. Mas ela tomou coragem e continuou.",102,10
539,"Seus ouvintes estavam absolutamente quietos até chegar na parte em que cantou o “Já tá velho, seu Guilherme” para a Taturana, e a letra saiu toda diferente. Foi quando o Jabuti de Mentira respirou bem fundo e disse: — Isso é muito esquisito. — É o cúmulo da esquisitice — disse o Grifo. — Saiu tudo diferente — repetiu o Jabuti de Mentira, pensativo. — Eu gostaria de ouvi-la cantar algo agora. Diga a ela para começar.",102,10
540,"O Jabuti olhou para o Grifo como se este tivesse alguma autoridade sobre Alice. — Levante-se e cante “A voz da preguiça” — disse o Grifo. “Essas criaturas nos dão ordem e fazem as pessoas repetirem as músicas”, pensou Alice. “Preferia estar na escola.”",103,10
541,"No entanto, ela se levantou e começou a cantar, mas sua cabeça estava tão cheia de Quadrilha de Lagosta que mal sabia o que estava dizendo. A letra saiu bem esquisita mesmo: — A voz da lagosta cantava bem assim: “Que bronze! Mamãe passou açúcar em mim.”",103,10
542,"Põe a roupa de sair, se enfeita todo,",103,10
543,"Mora lá na água, mas vai passar o rodo.",103,10
544,"Na areia seca, se acha o espertão",103,10
545,"Mostra gingado e fala mal de tubarão.",103,10
546,"Quando a maré sobe, chegam os maiorais,",103,10
547,"Lagosta fica mansa, vira leva-e-traz. — É diferente do que eu cantava quando criança — disse o Grifo. — Bom, eu nunca tinha escutado — disse o Jabuti de Mentira. —",103,10
548,"Achei uma bobagem fora do normal.",103,10
549,"Alice não disse nada. Estava sentada com as mãos cobrindo o rosto, imaginando se as coisas voltariam ao normal ainda nesta vida.",103,10
550,"— Gostaria que você explicasse — disse o Jabuti. — Ela não consegue — dissse o Grifo. — Continue com a próxima estrofe. — Mas e aquela história do rodo? — persistiu o Jabuti. — Como ele passava rodo morando dentro d’água? — Passar o rodo é uma expressão — ela disse.",104,10
551,"Alice estava terrivelmente perplexa com a coisa toda, querendo muito mudar de assunto. — Canta a próxima parte — repetiu o Grifo, impaciente. —",104,10
552,"Começa com “Passei pelo jardim”.",104,10
553,"Alice não ousou desobedecer, apesar da certeza de que cantaria tudo errado. Continuou, com a voz trêmula: — Passei pelo jardim e vi de soslaio",104,10
554,"A coruja e o gato-do-mato cambaio.",104,10
555,"O bichano jantava carne com molho,",104,10
556,"A coruja manjava torta de repolho.",104,10
557,"No fim, a coruja fez uma oração,",104,10
558,"Embolsou a colher: “Tchau, meu anfitrião.”",104,10
559,"E o gato-do-mato foi muito gentil",104,10
560,"Grunhiu satisfeito. — Por que cantar esse negócio todo — interrompeu o Jabuti de",104,10
561,"Mentira —, se você não explica o que está dizendo? É, de longe, a",104,10
562,"coisa mais confusa que já ouvi! — Sim, acho melhor você parar com isso — disse o Grifo, para a alegria de Alice. — Vamos tentar outra parte da Quadrilha das Lagostas? — continuou o Grifo. — Ou você quer o Jabuti cantando uma música? — Uma música, por favor, se o Jabuti nos fizer essa gentileza — respondeu Alice, com tanta impaciência que o Grifo se ofendeu: — Hum! O gosto vai de cada um! Cante a “Sopa de Jabuti” para ela, meu parceiro.",105,10
563,"O Jabuti de Mentira suspirou fundo e começou, com a voz soluçante: — Que bela sopa, verde e singela",105,10
564,"Bem quentinha na tigela!",105,10
565,"Quem resistiria a essa iguaria?",105,10
566,"Sopa da noite, bela sopinha.",105,10
567,"Sopa da noite, bela sopinha.",105,10
568,"Beeeee… la! Sopinha!",105,10
569,"Beeeee… la! Sopinha!",105,10
570,"So… pa da noi… te,",105,10
571,"Lin… da sopinha!",105,10
572,"Bela sopinha verde-abacate.",105,10
573,"Muito melhor que comer chocolate.",105,10
574,"Quem não daria a grana todinha",106,10
575,"Só por um prato da bela sopinha?",106,10
576,"Só por um prato da bela sopinha?",106,10
577,"Beeeee… la! Sopinha!",106,10
578,"Beeeee… la! Sopinha!",106,10
579,"So… pa da noi… te,",106,10
580,"Lin… da, lin… da sopinha!” — O refrão mais uma vez! — berrou o Grifo, e o Jabuti de",106,10
581,"Mentira já começava a repeti-lo, quando um grito de “O julgamento vai começar!” foi ouvido à distância. — Vambora! — exclamou o Grifo e, levando Alice pela mão, saiu apressado, sem nem esperar a música terminar. — É julgamento do quê? — ela disse, ofegante.",106,10
582,"Mas o Grifo só respondeu: — Vambora! — e correu ainda mais rápido.",106,10
583,"Conforme caminhavam, a brisa trazia um canto melancólico e cada vez mais fraco: — So… pa da noi… te,",106,10
584,"Beeeeee… la! So… pinha!",106,10
585,"passarinhos e criaturas, além do baralho completo. O Valete, de pé, estava acorrentado atrás do trono sob vigia de dois soldados, um de cada lado. Perto do Rei estava o Coelho Branco, com um trompete em uma das mãos e um pergaminho na outra. No centro da corte estava uma mesa, com grande prataria e recheada de tortas: elas pareciam tão gostosas que Alice ficou esfomeada só de vê-las… “Queria que terminassem logo esse julgamento e servissem logo o rango”, pensou.",107,11
586,"Mas não parecia haver essa possibilidade, então Alice começou a observar tudo que estava ao seu redor para passar o tempo. Ela nunca estivera em um tribunal antes, mas já lera a respeito nos livros. Ficou contente de saber o nome de praticamente tudo e todos os que estavam ali. — Aquele é o juiz — disse para si mesma —, por causa da peruca enorme.",107,11
587,"O juiz, a propósito, era o Rei. Como usava a coroa por cima da peruca (observe a ilustração para ver como ele conseguia), não parecia nada confortável, bonito menos ainda.",107,11
588,"— E aquela é a banca do júri — Alice disse para si mesma. — E aquelas doze criaturas — ela foi obrigada a dizer “criaturas”, perceba, porque alguns eram animais e, outros, pássaros —, imagino que sejam os membros do júri.",108,11
589,"Disse essa última palavra duas ou três vezes, orgulhosa por conhecê-la: ela achava — corretamente — que pouquíssimas meninas de sua idade saberiam o significado de “membros do júri”.",109,11
590,"No entanto, a palavra “jurado” também serviria.",109,11
591,"Os doze jurados estavam atarefadíssimos escrevendo em suas lousas. — O que eles estão fazendo? — Alice perguntou ao Grifo. — Eles não têm nada para anotar, o julgamento nem começou. — Estão anotando os próprios nomes — sussurrou o Grifo, em resposta. — Por medo de se esquecerem antes do fim da sessão. — Que estupidez! — exclamou Alice, indignada, mas foi rapidamente interrompida pelo berro do Coelho Branco: — Silêncio no tribunal! — E o Rei colocou os óculos para olhar em volta, procurando quem falava.",109,11
592,"Alice conseguia perceber, como se olhasse por cima de seus ombros, os jurados todos escrevendo “que estupidez!” nas lousas.",109,11
593,"Ela até adivinhou que um deles não sabia soletrar a palavra “estupidez”, e precisou perguntar ao vizinho. — Essas lousas estarão uma bagunça até o final do julgamento! — pensou Alice.",109,11
594,"O lápis de um dos jurados rangia. Isso, evidentemente, Alice não era capaz de suportar: ficou atrás dele, buscando uma oportunidade de tomar para si aquele lápis. Fez isso de maneira tão ligeira que o pobrezinho do jurado (era Bill, a Lagartixa) não foi capaz de entender o que havia acontecido. Assim, depois de caçá-la por todos os lados, Bill foi obrigado a escrever com o dedo pelo resto do dia —",109,11
595,"o que não adiantou nada, pois seus dedos não deixavam nenhuma marca na lousa. — Oficial, leia a acusação! — disse o Rei.",110,11
596,"Foi então que o Coelho Branco deu três sopradas no trompete, desenrolou o pergaminho e leu o seguinte: — A Rainha fez umas tortas",110,11
597,"Em um belo dia quente.",110,11
598,"O Valete roubou as tortas",110,11
599,"E fugiu sorridente! — Apresentem o veredito! — o Rei disse ao júri. — Ainda não, ainda não! — o Coelho interrompeu, apressado. —",110,11
600,"Tem muita coisa antes disso! — Chame a primeira testemunha! — disse o Rei.",110,11
601,"O Coelho Branco tocou mais três vezes o trompete e convocou: — Primeira testemunha!",110,11
602,"A primeira testemunha era o Chapeleiro. Trazia uma xícara de chá em uma das mãos e um pedaço de pão com manteiga na outra. — Perdoe-me, Majestade — ele disse —, por trazer isso comigo.",110,11
603,"Ainda não havia terminado de tomar meu chá quando fui intimado. — Já deveria ter terminado — disse o Rei. — Começou quando?",110,11
604,"O Chapeleiro olhou para a Lebre de Março, que o acompanhou corte adentro, de braços dados com a Preguiça. — Catorze de março, eu acho — disse o Chapeleiro.",110,11
605,"— Quinze — disse a Lebre de Março. — Dezesseis — disse a Preguiça. — Anotem isso — o Rei disse ao júri, e todos os jurados impulsivamente anotaram as três datas em suas lousas, fizeram uma conta de adição com as datas e reduziram a resposta a um valor em dinheiro. — Retire seu chapéu — o Rei disse ao Chapeleiro. — Não é meu — respondeu o Chapeleiro. — Ladrão! — exclamou o Rei, voltando-se ao júri, que imediatamente relatou o fato. — São para vender — o Chapeleiro disse, explicando-se. —",111,11
606,"Nenhum deles é meu. Eu sou um chapeleiro.",111,11
